uid	pf_name
49	Pfam-B_42890
49	Pfam-B_57316
49	Pfam-B_64176
49	SRF-TF
387	ABC_tran
387	Pfam-B_27
387	Pfam-B_29
387	Pfam-B_36
387	Pfam-B_3766
387	Pfam-B_44
387	Pfam-B_55054
387	Pfam-B_5593
387	Pfam-B_62523
387	Pfam-B_72514
387	Pfam-B_82471
388	ABC_tran
388	Pfam-B_27
388	Pfam-B_29
388	Pfam-B_36
388	Pfam-B_44
388	Pfam-B_5593
388	Pfam-B_6739
388	Pfam-B_8099
367	PNTB
366	AlaDh_PNT_C
366	AlaDh_PNT_N
366	Pfam-B_1146
366	Pfam-B_17070
366	Pfam-B_22560
366	Pfam-B_23686
813	HMA
906	E1-E2_ATPase
906	HMA
906	Hydrolase
906	Pfam-B_109
906	Pfam-B_12
906	Pfam-B_151
906	Pfam-B_36679
906	Pfam-B_38619
906	Pfam-B_65603
906	Pfam-B_7163
185	Ets
185	Pfam-B_20921
185	Pfam-B_21607
185	Pfam-B_28637
185	Pfam-B_4082
185	Pfam-B_7992
964	Myb_DNA-binding
4375	Pfam-B_82684
230	Pfam-B_11655
230	Pfam-B_44170
230	Pfam-B_49465
230	Pfam-B_54026
230	TPR
202	RNA_pol_Rpc34
2235	Pfam-B_3678
2235	Pfam-B_74007
900	TFIID-18kDa
417	Histone
417	Pfam-B_327
2361	Actin
419	Histone
416	Histone
2560	Pfam-B_11272
2560	Pfam-B_9714
2150	Pfam-B_13
2150	Pfam-B_2474
2150	Pfam-B_80818
2150	SET
2771	Pkinase
595	AAA
595	BAH
595	Pfam-B_105438
595	Pfam-B_1226
595	Pfam-B_1359
595	Pfam-B_49891
595	Pfam-B_49892
418	Histone
33	DUF1388
33	Pfam-B_103112
33	Pfam-B_14
33	Pfam-B_8448
33	RCSD
851	BRCT
851	Myb_DNA-binding
851	Pfam-B_28780
2484	LRR
2484	Pfam-B_2545
1517	Pfam-B_52661
2293	ATP-synt_ab
2293	ATP-synt_ab_C
2293	ATP-synt_ab_N
2293	Hom_end
2293	Hom_end_hint
2293	Pfam-B_331
1506	UCH
1506	zf-UBP
2635	Peptidase_M16
2635	Peptidase_M16_C
1282	CBS
1282	PALP
1282	Pfam-B_10530
1282	Pfam-B_82145
4390	GAS1
4390	Pfam-B_261
6463	IlvC
6463	Pfam-B_15355
6463	Pfam-B_338
6463	Pfam-B_342
5671	Pfam-B_64106
5671	Ribonuc_red_sm
5184	AdoHcyase
5184	AdoHcyase_NAD
5181	Pfam-B_228
5181	Seryl_tRNA_N
5181	tRNA-synt_2b
1671	adh_short
6308	ADH_zinc_N
710	Acetyltransf_1
710	Bromodomain
710	Pfam-B_2967
710	Pfam-B_3059
710	Pfam-B_41678
2362	Pfam-B_11971
2362	Pfam-B_9928
2363	Pfam-B_2454
2363	WD40
1337	Bromodomain
1337	Pfam-B_28683
1337	Pfam-B_80125
1337	Pfam-B_80183
282	CK_II_beta
2644	Dynein_heavy
2644	Pfam-B_1006
2644	Pfam-B_101757
2644	Pfam-B_1371
2644	Pfam-B_28765
2644	Pfam-B_46838
2644	Pfam-B_4832
2644	Pfam-B_4914
2644	Pfam-B_5376
2644	Pfam-B_7281
2644	Pfam-B_754
2644	Pfam-B_759
2644	Pfam-B_774
2644	Pfam-B_775
2644	Pfam-B_779
2644	Pfam-B_784
2644	Pfam-B_795
2644	Pfam-B_802
2644	Pfam-B_803
2644	Pfam-B_8143
2644	Pfam-B_839
2644	Pfam-B_842
2644	Pfam-B_877
2644	Pfam-B_958
6678	ARID
6678	JmjC
6678	JmjN
6678	PHD
4287	Pfam-B_1008
4287	Pfam-B_47901
4287	Pfam-B_719
4287	Pfam-B_747
1663	ICL
6588	Acetyltransf_1
6588	DUF699
6588	Pfam-B_10008
6588	Pfam-B_101490
6588	Pfam-B_10306
6588	Pfam-B_11074
6588	Pfam-B_1854
6588	Pfam-B_28720
6588	Pfam-B_30320
6588	Pfam-B_3129
6588	Pfam-B_3338
6588	Pfam-B_64719
6588	Pfam-B_9149
4851	Copper-fist
2687	Pfam-B_6
2326	IBN_N
2326	Pfam-B_2812
2326	Pfam-B_47455
2326	Pfam-B_5468
2326	Pfam-B_7858
1505	Pfam-B_16965
1505	Pfam-B_23059
1505	Pfam-B_33062
1505	Pfam-B_57797
1505	Pfam-B_6017
1505	Pfam-B_82451
1505	Pfam-B_9242
1505	PFK
5221	AA_kinase
5221	PUA
6756	C2
6756	Pfam-B_17663
6756	PS_Dcarbxylase
17	Pfam-B_9302
17	RNA_pol_A_bac
17	RNA_pol_L
5867	Pfam-B_72233
5867	Zn_clus
6524	FAT
6524	FATC
6524	Pfam-B_1412
6524	Pfam-B_52359
6524	PI3_PI4_kinase
4957	Pfam-B_24191
4957	Pfam-B_24514
4957	Pfam-B_24527
4957	Pfam-B_27762
4957	Pfam-B_28602
4957	Pfam-B_85199
4957	Pfam-B_85204
4957	RasGEF_N
6665	BNR
6665	Pfam-B_19438
6665	Pfam-B_19439
6665	Pfam-B_25315
6665	Pfam-B_2594
6665	Pfam-B_29099
6665	Pfam-B_29121
6665	Pfam-B_40466
6665	Pfam-B_5019
6829	AMP_N
6829	Peptidase_M24
6829	Pfam-B_14991
6829	Pfam-B_17234
6285	AAA
6285	Pfam-B_10132
6285	Pfam-B_10606
6285	Pfam-B_11841
6285	Pfam-B_136
6285	Pfam-B_16108
6285	Pfam-B_1772
6285	Pfam-B_17805
6285	Pfam-B_24112
6285	Pfam-B_30051
6285	Pfam-B_39005
6285	Pfam-B_46499
6285	Pfam-B_60691
6285	Pfam-B_68790
6285	Pfam-B_8166
6285	Pfam-B_8818
6285	Pfam-B_89507
6285	Pfam-B_94454
6285	Pfam-B_9644
6285	UPF0079
2776	BPL_LipA_LipB
2776	Pfam-B_76541
996	Helicase_C
996	Pfam-B_19717
996	Pfam-B_80651
996	SNF2_N
996	zf-C3HC4
2483	Ku
2483	Ku_C
2483	Ku_N
6344	Pfam-B_17710
4312	PMM
7971	Pfam-B_188
1377	Pfam-B_9191
1377	WD40
2514	Pfam-B_90646
2514	Pfam-B_90650
2515	HSP20
1380	NAP
2366	Hira
2366	Pfam-B_105723
2366	Pfam-B_19701
2366	WD40
5881	IBN_N
5881	Pfam-B_15065
5881	Pfam-B_23122
5881	Pfam-B_35218
5881	Pfam-B_91483
4073	Krr1
4073	Pfam-B_13548
3891	Pfam-B_29281
3891	RRM_1
997	RNA_pol_Rpb2_1
997	RNA_pol_Rpb2_2
997	RNA_pol_Rpb2_3
997	RNA_pol_Rpb2_4
997	RNA_pol_Rpb2_5
997	RNA_pol_Rpb2_6
997	RNA_pol_Rpb2_7
934	RNA_pol_Rpc82
612	Pfam-B_102
612	RNA_pol_Rpb1_1
612	RNA_pol_Rpb1_2
612	RNA_pol_Rpb1_3
612	RNA_pol_Rpb1_4
612	RNA_pol_Rpb1_5
612	RNA_pol_Rpb1_6
612	RNA_pol_Rpb1_7
2546	Pfam-B_19038
2546	Pfam-B_21782
2546	Pfam-B_24965
2546	Pfam-B_32924
2546	Pfam-B_4555
2546	Pfam-B_4592
2546	Pfam-B_5252
2546	Pfam-B_55948
2546	Pfam-B_6068
2546	Pfam-B_9687
6326	BRCT
6326	Pescadillo_N
6326	Pfam-B_86072
6326	Pfam-B_8811
4790	Pfam-B_52919
4790	Pfam-B_9419
4790	WD40
2364	SNF5
596	DUF592
596	Pfam-B_38239
596	SIR2
5116	DSPc
5116	Pfam-B_25945
5116	Pfam-B_32474
5116	Pfam-B_5858
5116	Pfam-B_91094
2443	Pfam-B_13412
2443	Pfam-B_83242
2443	Pfam-B_99752
1143	ADH_zinc_N
6341	Glyco_hydro_17
4309	Gp_dh_C
4309	Gp_dh_N
2249	ABC_tran
2249	Pfam-B_1048
2249	Pfam-B_12783
2249	Pfam-B_14904
2249	Pfam-B_19391
2249	Pfam-B_5130
2249	Pfam-B_6213
2249	Pfam-B_6276
6827	Pfam-B_51549
834	Clathrin
834	Pfam-B_103060
834	Pfam-B_103063
834	Pfam-B_12457
834	Pfam-B_34843
834	Pfam-B_8552
834	WD40
4409	Pfam-B_12367
4409	Pfam-B_3372
4409	Pfam-B_51208
4409	Pfam-B_7841
4409	Pfam-B_90289
4409	zf-C3HC4
6691	Vps16_C
6691	Vps16_N
5910	Sec1
3977	Adaptin_N
1002	Pfam-B_3576
1002	Pfam-B_6503
1002	Pfam-B_8880
5483	DUF254
510	efhand
510	Pfam-B_90889
1850	SKN1
662	Metallophos
662	Pfam-B_1026
662	Pfam-B_1142
1269	Pfam-B_20629
1269	PH
2718	RhoGAP
1601	BAR
770	BAR
770	SH3_1
2724	zf-C2H2
5103	Pfam-B_81982
833	Metallophos
833	Pfam-B_1026
833	Pfam-B_1142
4376	Iso_dh
2529	AAA
2529	Pfam-B_84756
2529	Pfam-B_936
2880	PCI
2880	Pfam-B_7983
548	Pfam-B_9382
548	Pkinase
548	Pkinase_C
551	cNMP_binding
551	Pfam-B_73756
551	RIIa
5543	Iron_permease
2510	Pfam-B_33892
2510	Pkinase
2510	Pkinase_C
2510	Response_reg
2965	Cpn60_TCP1
549	Pfam-B_9382
549	Pkinase
549	Pkinase_C
550	Pfam-B_9382
550	Pkinase
550	Pkinase_C
6519	DUF1162
6519	Pfam-B_13125
6519	Pfam-B_2089
6519	Pfam-B_22792
6519	Pfam-B_3428
6519	Pfam-B_4665
6519	Pfam-B_53177
6519	Pfam-B_6042
6519	Pfam-B_9339
4080	AIRS
4080	AIRS_C
4080	GARS_A
4080	GARS_B
4080	GARS_C
4080	GARS_N
1274	Pfam-B_36704
1274	Pfam-B_66915
1274	Pro_isomerase
1274	TPR
2648	Pfam-B_15036
2648	Pfam-B_412
2648	Phosphorylase
6468	Coatomer_WDAD
6468	WD40
5036	AA_kinase
5036	PUA
6334	Pfam-B_55631
6334	Pfam-B_55651
6334	Pfam-B_55652
972	DnaJ
972	Pfam-B_3789
972	zf-C2H2
847	Ank
847	APSES
847	Pfam-B_39251
847	Pfam-B_91231
1448	Pfam-B_80761
1448	Pkinase
598	Ank
598	Pfam-B_39251
598	Pfam-B_45975
157	Pkinase
2391	Ank
2391	APSES
2391	Pfam-B_39251
2391	Pfam-B_91231
1262	CKS
1263	FKBP_C
1009	ERCC4
1009	Pfam-B_50950
1009	Pfam-B_7956
1009	Pfam-B_86193
1009	Pfam-B_91467
806	Gelsolin
806	Pfam-B_2427
806	Sec23_helical
806	Sec23_trunk
3813	Pfam-B_1900
3813	Ribosomal_S17
3814	Pfam-B_91855
3814	Pfam-B_91861
3814	SCO1-SenC
982	Pfam-B_957
982	WD40
4969	Pfam-B_41754
4969	Pfam-B_87844
4969	Pfam-B_89446
4969	Pfam-B_89448
4969	Pfam-B_90936
195	HHH
195	Pfam-B_179
195	Pfam-B_199
534	Cofilin_ADF
534	Pfam-B_101521
534	SH3_1
4679	Aconitase
4679	Aconitase_C
4679	Pfam-B_3446
4679	Pfam-B_4057
3036	Mt_ATP-synt_B
1756	Pfam-B_87246
1756	SH3_1
1225	Aminotran_3
969	DCP2
969	NUDIX
1908	Dynamin_M
1908	Dynamin_N
1908	GED
1908	Pfam-B_14366
1908	Pfam-B_16974
1908	Pfam-B_46971
5817	efhand
5817	Pfam-B_1
5817	Pfam-B_3461
5817	UBA
2098	NAC
2098	UBA
6612	Bystin
1328	IF-2B
5182	Pfam-B_48256
5182	Sugar_tr
5753	Pfam-B_20388
5753	Pfam-B_24592
5753	Pyrophosphatase
6615	Pfam-B_71124
2801	LTV
5734	Ldh_1_C
5734	Ldh_1_N
6381	Kelch_1
6381	Pfam-B_95081
6381	Pfam-B_95107
6381	Pfam-B_95110
6381	Pfam-B_95113
775	GrpE
213	Oxidored_FMN
1563	Pex19
1563	Pfam-B_1
1905	RRM_1
6437	Pfam-B_1225
6437	PP2C
4449	PUF
130	Pfam-B_64401
130	RNA_pol_L
6320	Pfam-B_92507
5851	Pfam-B_56625
5851	Pfam-B_56626
5851	SAPS
4850	Pfam-B_56625
4850	Pfam-B_56626
4850	Pfam-B_74615
4850	SAPS
5047	Sas10_Utp3
2493	Pfam-B_1
2493	Sec2p
2232	Gelsolin
2232	Pfam-B_2427
2232	Sec23_helical
2232	Sec23_trunk
2232	zf-Sec23_Sec24
2949	Gelsolin
2949	Pfam-B_3361
2949	Pfam-B_3634
2949	Pfam-B_64211
2949	Pfam-B_64213
2949	Sec23_helical
2949	Sec23_trunk
2949	zf-Sec23_Sec24
2973	Pfam-B_1
2973	Pfam-B_100461
2973	Pfam-B_127
2973	Pfam-B_19771
2973	Pfam-B_27084
2973	Pfam-B_61019
2973	Pfam-B_69505
2973	Pfam-B_86762
2973	Pfam-B_87770
2973	Pfam-B_87837
5850	Metallophos
5850	Pfam-B_402
6294	DUF663
6294	Pfam-B_14479
6294	Pfam-B_3499
4595	vATP-synt_E
842	Pfam-B_104302
842	Pfam-B_68152
6291	MMR_HSR1
6291	Pfam-B_7129
6415	Pfam-B_42449
6415	Pfam-B_9806
6415	WD40
4618	Pfam-B_21157
4618	Pfam-B_54234
2116	TCTP
4894	Pfam-B_2362
4894	Pfam-B_86262
4894	RIO1
3993	Pfam-B_21157
3993	Pfam-B_54234
2261	Pfam-B_15472
2261	Pfam-B_28521
2261	Pfam-B_59483
2261	RasGEF
2261	RasGEF_N
2261	SH3_1
2261	SH3_2
1038	Pkinase
1336	Metallophos
1336	Pfam-B_382
1336	Pfam-B_9112
6578	FKBP_C
6578	Pfam-B_100623
6306	Abhydrolase_1
6306	Abhydro_lipase
720	Pfam-B_23629
720	Pkinase
1775	ABC_tran
1775	Laminin_EGF
1775	Pfam-B_16829
1775	Pfam-B_27
1775	Pfam-B_29
1775	Pfam-B_36
1775	Pfam-B_44
1776	mRNA_triPase
1522	Pyrophosphatase
1777	FtsJ
1777	Pfam-B_26371
1777	Pfam-B_4959
1777	Pfam-B_5001
1145	Ank
1145	Pfam-B_74802
1145	zf-DHHC
719	Pfam-B_23629
719	Pkinase
1772	FHA
1772	Pkinase
1774	FHA
1774	Pfam-B_41989
1774	Pfam-B_55014
1774	zf-C3HC4
6289	Mito_carr
1181	ADH_zinc_N
6375	Pfam-B_105960
6375	Pfam-B_97047
1318	GTP_cyclohydroI
1318	Pfam-B_350
6604	6PGD
6604	NAD_binding_2
5291	AlaDh_PNT_C
5291	AlaDh_PNT_N
2886	Pfam-B_1
2886	Pfam-B_13
2886	Pfam-B_3
2886	Pfam-B_474
2886	Pfam-B_74436
2886	Rad50_zn_hook
6338	Oxidored_FMN
4603	Pfam-B_11029
4603	Pfam-B_21
4603	Pfam-B_2215
4603	TPP_enzyme_M
4603	TPP_enzyme_N
6453	Porin_3
2282	Metallophos
2282	Pfam-B_402
2282	Pfam-B_57010
2283	Metallophos
2283	Pfam-B_402
2283	Pfam-B_57010
1762	Flavodoxin_1
1762	Pfam-B_816
6426	Biotin_carb_C
6426	Biotin_lipoyl
6426	CPSase_L_chain
6426	CPSase_L_D2
6426	HMGL-like
6426	Pfam-B_1137
6426	PYC_OADA
6265	PAM2
6265	Pfam-B_14844
6265	Pfam-B_33418
6265	Pfam-B_9306
2069	SNO
5859	Sod_Cu
2007	Cyclin_N
5635	Pfam-B_30770
5635	Pfam-B_891
5635	TENA_THI-4
6441	Pfam-B_30770
6441	Pfam-B_891
6441	TENA_THI-4
2010	HEAT
4853	Pfam-B_1873
4853	Pfam-B_2090
4853	Pfam-B_879
4853	ThiF
4853	UBACT
6600	Pfam-B_10398
6600	Pfam-B_14689
4629	Pkinase
4629	Pkinase_C
6331	Pfam-B_23629
6331	Pkinase
1867	GST_C
1867	Pfam-B_14216
1867	Pfam-B_1912
1867	Pfam-B_1922
1867	Pfam-B_1971
1867	Pfam-B_39003
1867	Pfam-B_59868
2850	Cys_Met_Meta_PP
6552	Pfam-B_10204
2025	Pfam-B_102700
2025	Ras
2709	C2
2709	Pfam-B_1563
2709	Pfam-B_17177
2709	Pfam-B_17178
2709	Pfam-B_18072
2709	Pfam-B_19861
2709	Pfam-B_2197
2709	Pfam-B_36472
2709	Pfam-B_79033
2709	Pfam-B_79040
2709	Pfam-B_91639
2708	Globin
4820	Ras
6387	DEAD
6387	Helicase_C
6387	Pfam-B_25229
6387	Pfam-B_36554
6387	Pfam-B_39420
6387	Pfam-B_56339
6387	Pfam-B_56340
6387	Pfam-B_7796
6387	Pfam-B_7828
2438	DEAD
2438	Helicase_C
2438	Pfam-B_1314
6561	NAC
6561	Pfam-B_12172
6561	Pfam-B_3555
6561	Pfam-B_82106
3970	Pfam-B_9008
3970	WD40
4396	DEAD
4396	Helicase_C
4396	Pfam-B_1339
4396	Pfam-B_2055
2367	Pfam-B_85010
3897	Histone
5044	Mgm101p
2785	NOG1
2785	Pfam-B_1763
2785	Pfam-B_20
2785	Pfam-B_39419
2785	Pfam-B_4405
6488	Nol1_Nop2_Fmu
6488	Pfam-B_12392
6488	Pfam-B_8663
4978	Pfam-B_26769
4978	Pfam-B_460
4978	Thioredoxin
4083	Pfam-B_104179
4083	SSrecog
2532	DNA_pol_B
2532	DNA_pol_B_exo
2532	Pfam-B_103134
2532	Pfam-B_4085
2532	Pfam-B_4919
4203	Pfam-B_71013
4203	Pfam-B_71859
4203	WD40
6535	Pfam-B_32555
6535	Pfam-B_5254
6535	S1
1379	zf-C2H2
4405	Nop
4405	Pfam-B_1019
4405	Pfam-B_1738
4405	Pfam-B_2093
6501	Brix
6501	Pfam-B_73628
985	MA3
985	MIF4G
985	Pfam-B_14
985	Pfam-B_2954
985	Pfam-B_73318
985	Pfam-B_76756
5395	eIF-6
4611	Pfam-B_34984
4611	Pfam-B_50673
1534	WD40
5223	Ribosomal_L1
1727	Sugar_tr
5304	Nrap
5535	Pfam-B_10695
5535	Pfam-B_11407
5535	Pfam-B_13163
5535	Pfam-B_17738
5535	Pfam-B_9105
5535	Pfam-B_9672
6477	ABC_membrane
6477	ABC_tran
6477	Pfam-B_1806
6477	Pfam-B_277
6477	Pfam-B_4291
6477	Pfam-B_43610
6477	Pfam-B_75762
6477	Pfam-B_99414
6477	Pfam-B_99446
6491	Pfam-B_13078
2694	Pfam-B_100779
2694	SURF6
4839	NOC3p
4839	Pfam-B_10048
4839	Pfam-B_8840
1791	Pfam-B_66598
1791	RRM_1
1473	CAP_GLY
1473	Pfam-B_1
1473	Pfam-B_11120
1473	Pfam-B_11137
1473	Pfam-B_42800
1473	Pfam-B_42970
1473	Pfam-B_88797
1470	eIF-3c_N
1470	PCI
2519	Pfam-B_5904
2519	Pfam-B_5982
2519	Pfam-B_6689
2519	Pfam-B_6691
2519	RRM_1
5870	PCI
5870	Pfam-B_13
5870	Pfam-B_1753
5870	Pfam-B_22553
5870	Pfam-B_29674
5870	Pfam-B_32982
5870	Pfam-B_7091
5870	Pfam-B_74206
5870	Pfam-B_85750
5870	Pfam-B_9598
3916	HSP70
1704	Pfam-B_7608
1704	RRM_1
4475	Flavoprotein
6557	AAA
6557	Bromodomain
6557	Pfam-B_11682
6557	Pfam-B_32139
6557	Pfam-B_32188
6557	Pfam-B_62
342	Pfam-B_1
342	Pfam-B_10789
342	Pfam-B_140
342	Pfam-B_15755
342	Pfam-B_174
342	Pfam-B_256
342	Pfam-B_3237
342	Pfam-B_32979
342	Pfam-B_32987
342	Pfam-B_4135
342	Pfam-B_69350
342	SMC_N
10828	Metallophos
10828	Pfam-B_11151
10828	Pfam-B_20598
826	Spc97_Spc98
938	Pfam-B_89043
938	Spc97_Spc98
821	Pfam-B_851
821	Tubulin
821	Tubulin_C
702	Pfam-B_1
702	Pfam-B_127
702	Pfam-B_16947
702	Pfam-B_24948
702	Pfam-B_32058
702	Pfam-B_624
702	Pfam-B_8403
702	Pfam-B_86762
702	Pfam-B_87770
702	Pfam-B_87837
702	Pfam-B_88005
1333	KE2
6837	Pfam-B_12259
6837	Prefoldin
3000	KE2
3000	Pfam-B_11477
1332	Pfam-B_35718
1332	Prefoldin
2462	Pfam-B_1
2462	Pfam-B_3273
2462	Pfam-B_3577
536	efhand
121	Pfam-B_31039
121	Pfam-B_38161
121	Pfam-B_8867
121	zf-C2H2
492	Pfam-B_77131
492	Pfam-B_77133
492	Pfam-B_77153
492	Pkinase
754	efhand
45	C2
45	DUF1154
45	Pfam-B_10144
45	Pfam-B_1105
45	Pfam-B_11169
45	Pfam-B_1915
45	Pfam-B_2176
45	Pfam-B_39181
45	PI-PLC-X
45	PI-PLC-Y
526	Ank
526	Ion_trans
526	Pfam-B_1044
526	Pfam-B_1183
526	Pfam-B_1664
526	Pfam-B_2733
526	Pfam-B_3215
526	Pfam-B_44365
526	Pfam-B_46850
526	Pfam-B_4854
526	Pfam-B_889
526	Pfam-B_894
54	C1_1
54	C2
54	Pfam-B_91798
54	Pkinase
54	Pkinase_C
537	efhand
19862	Pfam-B_127
19862	Pfam-B_46357
19862	Pfam-B_65610
19862	Pfam-B_74436
19862	Pfam-B_7504
22317	CH
22317	IQ
24009	UPF0113
20218	E1_dh
18965	Pfam-B_81034
24049	CSD
24049	Pfam-B_17147
21	Pfam-B_14993
21	SRCR
553	Pfam-B_32011
553	Pkinase
553	SH2
553	SH3_1
919	Pfam-B_46661
919	PI3Ka
919	PI3K_C2
919	PI3_PI4_kinase
684	Pfam-B_10723
684	Pfam-B_15004
684	Pfam-B_16505
684	Pfam-B_16554
684	Pfam-B_16599
684	Pfam-B_3331
684	Pfam-B_4479
684	Pfam-B_5372
684	Pfam-B_5952
684	SAP
684	SPRY
143	fn3
143	Pfam-B_17154
143	Pfam-B_24606
143	Pfam-B_3530
143	Pfam-B_84917
907	Clip
907	Pfam-B_53788
907	SH2
657	fn3
657	Pfam-B_106494
657	Pfam-B_11001
657	Pfam-B_78307
91	Pfam-B_10564
91	Pfam-B_41249
91	Pfam-B_44552
91	Pkinase
91	SH2
91	SH3_1
639	Pfam-B_12717
639	SH2
639	SH3_1
17015	Pfam-B_13522
17015	Pfam-B_31897
17015	Pfam-B_92
17015	WH2
431	PBD
431	Pfam-B_13086
431	Pfam-B_53313
431	WH1
431	WH2
128	Ras
6081	Pfam-B_1538
6081	Pfam-B_58916
6081	RhoGAP
138	Ephrin_lbd
138	fn3
138	Pfam-B_10275
138	Pfam-B_14565
138	Pfam-B_39766
138	Pfam-B_555
138	Pkinase
138	SAM_1
464	Ephrin
464	Pfam-B_4911
464	Pfam-B_6965
118	Pfam-B_3874
118	Pfam-B_3915
118	RhoGAP
118	SH2
118	SH3_1
829	Ephrin_lbd
829	fn3
829	Pfam-B_10761
829	Pfam-B_28249
829	Pfam-B_37614
829	Pfam-B_5020
829	Pfam-B_555
829	Pkinase
829	SAM_1
829	SAM_2
292	SH2
292	SH3_1
96	Ephrin_lbd
96	fn3
96	Pfam-B_10761
96	Pfam-B_22033
96	Pfam-B_37614
96	Pfam-B_5020
96	Pfam-B_555
96	Pkinase
96	SAM_1
96	SAM_2
98	Ephrin
98	Pfam-B_19507
78	Pfam-B_1600
78	Pfam-B_47071
78	TNFR_c6
397	Death
397	Pfam-B_21405
397	Pfam-B_88507
397	Pfam-B_88850
397	Pfam-B_88874
397	Pkinase
32	C1-set
32	MHC_I
32	Pfam-B_130
322	ABC_membrane
322	ABC_tran
322	Pfam-B_8
104	Calreticulin
411	HSP70
2108	Tim17
2451	Pfam-B_13611
2451	Pfam-B_43135
2451	Tim17
764	DnaJ
764	DnaJ_C
764	DnaJ_CXXCXGXG
764	Pfam-B_3800
2	Pfam-B_49502
742	Acyl_transf_1
742	MaoC_dehydratas
742	Pfam-B_1651
742	Pfam-B_3149
742	Pfam-B_3712
742	Pfam-B_41979
742	Pfam-B_6654
742	Pfam-B_6847
742	Pfam-B_87371
742	Pfam-B_9144
742	Pfam-B_9290
960	ACPS
960	ketoacyl-synt
960	Ketoacyl-synt_C
960	Pfam-B_10932
960	Pfam-B_10936
960	Pfam-B_12311
960	Pfam-B_28865
960	Pfam-B_29230
960	Pfam-B_3344
960	Pfam-B_5440
960	Pfam-B_5455
960	Pfam-B_7853
960	Pfam-B_91058
340	RecO
341	Pfam-B_1327
341	RecR
341	Toprim
364	Pfam-B_23859
364	SSB
853	GTP_CDC
853	Pfam-B_12473
853	Pfam-B_13
2260	Pfam-B_39918
2260	Pfam-B_39920
2260	Pfam-B_62274
2260	Pfam-B_62859
2260	Pkinase
192	Pfam-B_66412
192	Pfam-B_81832
5596	GTP_CDC
5596	Pfam-B_23425
5596	Pfam-B_61866
673	GTP_CDC
6336	Hydrolase
6336	Pfam-B_91724
5586	Hydrolase
5586	Pfam-B_91724
6458	CBS
6458	IMPDH
6472	Methionine_synt
6472	Pfam-B_3560
6472	Pfam-B_752
6472	Pfam-B_796
6472	Pfam-B_858
5319	tRNA-synt_2
5319	tRNA_anti
6425	Biotin_carb_C
6425	Biotin_lipoyl
6425	CPSase_L_chain
6425	CPSase_L_D2
6425	HMGL-like
6425	Pfam-B_1137
6425	PYC_OADA
4950	FCH
4950	Pfam-B_24414
4950	RhoGAP
2212	GST_C
2212	Pfam-B_94484
2212	tRNA-synt_1c
2212	tRNA-synt_1c_C
10	Pkinase
659	Cyclin_N
353	Ank
353	APSES
353	Pfam-B_39251
353	Pfam-B_45975
2210	Pfam-B_5142
2210	tRNA_bind
943	GTP_CDC
1656	GTP_CDC
1656	Pfam-B_23425
689	Pfam-B_20638
689	Pfam-B_95389
689	Surp
976	MMR_HSR1
976	Pfam-B_7581
958	6PF2K
830	Pfam-B_1852
830	Pfam-B_2142
830	Pfam-B_2363
830	Pfam-B_2602
830	Pfam-B_36301
830	Pfam-B_36804
830	Pfam-B_3899
830	Pfam-B_4281
830	Sec7
1018	Pfam-B_93385
712	PBD
712	Pkinase
795	UCH
791	Pfam-B_103195
791	Pfam-B_103202
791	Pfam-B_23148
763	LIM
894	Exo_endo_phos
894	Pfam-B_78410
921	Pfam-B_1
921	Pfam-B_70214
921	Rad50_zn_hook
932	PPR
1001	Pfam-B_12286
651	Pfam-B_11947
651	Pfam-B_11952
651	Pfam-B_12726
651	Pfam-B_17691
651	Pfam-B_42593
651	Pfam-B_8975
651	Pfam-B_9991
651	zf-C2H2
69	Ubiq_cyt_C_chap
678	Pfam-B_51765
678	Pfam-B_64832
678	Pfam-B_89226
678	RRM_1
330	MA3
330	MIF4G
330	Pfam-B_14
330	Pfam-B_2954
330	Pfam-B_73318
330	Pfam-B_76756
867	Pfam-B_46575
831	Pfam-B_12099
831	Pfam-B_19875
1011	Pfam-B_40923
1011	SAP
1011	zf-MIZ
849	EMP70
967	Pfam-B_10128
967	Pfam-B_103708
967	Pfam-B_34601
967	Pfam-B_39876
967	Pfam-B_5855
967	Pfam-B_60652
967	Pfam-B_60653
967	R3H
967	zf-C3HC4
967	zf-NF-X1
758	RRM_1
5129	ADK
5129	ADK_lid
2582	Coatomer_WDAD
2582	COPI_C
2582	Pfam-B_7033
2582	WD40
3999	WD40
5084	Exonuc_X-T
2436	Pfam-B_26004
2436	Pfam-B_90524
2436	Pkinase
6313	MATH
6313	Pfam-B_29756
6313	UCH
5559	RRM_1
1017	Pfam-B_67306
1012	Zn_clus
856	CPSF_A
856	Pfam-B_104998
856	Pfam-B_11256
856	Pfam-B_12860
856	Pfam-B_1957
993	Pfam-B_8778
895	Pfam-B_44735
810	Pfam-B_8404
810	Pfam-B_98587
810	PX
810	PXA
222	HLH
222	PAC
222	PAS
222	Pfam-B_1601
222	Pfam-B_2313
222	Pfam-B_9159
280	HLH
280	PAS
280	Pfam-B_1061
280	Pfam-B_11306
280	Pfam-B_13204
280	Pfam-B_3291
280	Pfam-B_4225
280	Pfam-B_4449
280	Pfam-B_8318
187	HLH
187	Pfam-B_28799
356	Hairy_orange
356	HLH
356	Pfam-B_96974
356	Pfam-B_96980
73	HLH
325	HLH
325	Pfam-B_15604
325	Pfam-B_28850
